month;day;hour;P (kW);Consumo (kWh);PVPC (kWh)
1;5;11;0.03842;0.032;0.34834
1;5;11;0.72146;0.032;0.34834
1;5;11;0.69933;0.032;0.34834
1;5;12;0.04292;0.484;0.3456499999999999
1;5;12;0.72851;0.484;0.3456499999999999
1;5;12;0.72615;0.484;0.3456499999999999
1;5;12;0.04292;0.288;0.3456499999999999
1;5;12;0.72851;0.288;0.3456499999999999
1;5;12;0.72615;0.288;0.3456499999999999
1;5;12;0.04292;0.032;0.3456499999999999
1;5;12;0.72851;0.032;0.3456499999999999
1;5;12;0.72615;0.032;0.3456499999999999
1;5;13;0.08319;0.408;0.34263
1;5;13;0.70929;0.408;0.34263
1;5;13;0.70348;0.408;0.34263
1;5;13;0.08319;0.33;0.34263
1;5;13;0.70929;0.33;0.34263
1;5;13;0.70348;0.33;0.34263
1;5;13;0.08319;0.031;0.34263
1;5;13;0.70929;0.031;0.34263
1;5;13;0.70348;0.031;0.34263
1;5;14;0.04523;0.468;0.27142
1;5;14;0.61286;0.468;0.27142
1;5;14;0.6083;0.468;0.27142
1;5;14;0.04523;0.548;0.27142
1;5;14;0.61286;0.548;0.27142
1;5;14;0.6083;0.548;0.27142
1;5;14;0.04523;0.032;0.27142
1;5;14;0.61286;0.032;0.27142
1;5;14;0.6083;0.032;0.27142
1;5;15;0.08422;0.963;0.2772699999999999
1;5;15;0.46616;0.963;0.2772699999999999
1;5;15;0.44499;0.963;0.2772699999999999
1;5;15;0.08422;0.638;0.2772699999999999
1;5;15;0.46616;0.638;0.2772699999999999
1;5;15;0.44499;0.638;0.2772699999999999
1;5;15;0.08422;0.032;0.2772699999999999
1;5;15;0.46616;0.032;0.2772699999999999
1;5;15;0.44499;0.032;0.2772699999999999
1;5;16;0.23329;0.908;0.2860899999999999
1;5;16;0.2474;0.908;0.2860899999999999
1;5;16;0.24505;0.908;0.2860899999999999
1;5;16;0.23329;0.793;0.2860899999999999
1;5;16;0.2474;0.793;0.2860899999999999
1;5;16;0.24505;0.793;0.2860899999999999
1;5;16;0.23329;0.032;0.2860899999999999
1;5;16;0.2474;0.032;0.2860899999999999
1;5;16;0.24505;0.032;0.2860899999999999
1;5;17;0.0;1.186;0.2915899999999999
1;5;17;0.0;0.617;0.2915899999999999
1;5;17;0.0;0.032;0.2915899999999999
1;5;18;0.0;0.979;0.37789
1;5;18;0.0;0.557;0.37789
1;5;18;0.0;0.031;0.37789
1;5;19;0.0;0.947;0.40858
1;5;19;0.0;0.641;0.40858
1;5;19;0.0;0.032;0.40858
1;5;20;0.0;1.05;0.39905
1;5;20;0.0;0.636;0.39905
1;5;20;0.0;0.032;0.39905
1;5;21;0.0;1.058;0.37209
1;5;21;0.0;0.46;0.37209
1;5;21;0.0;0.031;0.37209
1;5;22;0.0;1.043;0.29024
1;5;22;0.0;0.47;0.29024
1;5;22;0.0;0.032;0.29024
1;5;23;0.0;0.925;0.28357
1;5;23;0.0;0.379;0.28357
1;5;23;0.0;0.031;0.28357
1;6;0;0.0;0.827;0.27397
1;6;0;0.0;0.262;0.27397
1;6;0;0.0;0.031;0.27397
1;6;1;0.0;0.958;0.27438
1;6;1;0.0;0.157;0.27438
1;6;1;0.0;0.031;0.27438
1;6;2;0.0;0.548;0.26005
1;6;2;0.0;0.184;0.26005
1;6;2;0.0;0.031;0.26005
1;6;3;0.0;0.194;0.2477899999999999
1;6;3;0.0;0.203;0.2477899999999999
1;6;3;0.0;0.031;0.2477899999999999
1;6;4;0.0;0.149;0.23525
1;6;4;0.0;0.165;0.23525
1;6;4;0.0;0.031;0.23525
1;6;5;0.0;0.168;0.26543
1;6;5;0.0;0.231;0.26543
1;6;5;0.0;0.032;0.26543
1;6;6;0.0;0.136;0.2744
1;6;6;0.0;0.151;0.2744
1;6;6;0.0;0.031;0.2744
1;6;7;0.0;0.182;0.28548
1;6;7;0.0;0.209;0.28548
1;6;7;0.0;0.033;0.28548
1;6;8;0.0113499999999999;0.174;0.28854
1;6;8;0.18672;0.174;0.28854
1;6;8;0.17254;0.174;0.28854
1;6;8;0.0113499999999999;0.269;0.28854
1;6;8;0.18672;0.269;0.28854
1;6;8;0.17254;0.269;0.28854
1;6;8;0.0113499999999999;0.031;0.28854
1;6;8;0.18672;0.031;0.28854
1;6;8;0.17254;0.031;0.28854
1;6;9;0.06591;0.292;0.28262
1;6;9;0.48785;0.292;0.28262
1;6;9;0.45646;0.292;0.28262
1;6;9;0.06591;0.342;0.28262
1;6;9;0.48785;0.342;0.28262
1;6;9;0.45646;0.342;0.28262
1;6;9;0.06591;0.032;0.28262
1;6;9;0.48785;0.032;0.28262
1;6;9;0.45646;0.032;0.28262
1;6;10;0.06533;0.241;0.27253
1;6;10;0.64851;0.241;0.27253
1;6;10;0.6033099999999999;0.241;0.27253
1;6;10;0.06533;0.657;0.27253
1;6;10;0.64851;0.657;0.27253
1;6;10;0.6033099999999999;0.657;0.27253
1;6;10;0.06533;0.032;0.27253
1;6;10;0.64851;0.032;0.27253
1;6;10;0.6033099999999999;0.032;0.27253
1;6;11;0.10686;0.493;0.26294
1;6;11;0.7414400000000001;0.493;0.26294
1;6;11;0.6939299999999999;0.493;0.26294
1;6;11;0.10686;0.681;0.26294
1;6;11;0.7414400000000001;0.681;0.26294
1;6;11;0.6939299999999999;0.681;0.26294
1;6;11;0.10686;0.032;0.26294
1;6;11;0.7414400000000001;0.032;0.26294
1;6;11;0.6939299999999999;0.032;0.26294
1;6;12;0.13274;0.643;0.2594599999999999
1;6;12;0.74627;0.643;0.2594599999999999
1;6;12;0.73237;0.643;0.2594599999999999
1;6;12;0.13274;0.636;0.2594599999999999
1;6;12;0.74627;0.636;0.2594599999999999
1;6;12;0.73237;0.636;0.2594599999999999
1;6;12;0.13274;0.033;0.2594599999999999
1;6;12;0.74627;0.033;0.2594599999999999
1;6;12;0.73237;0.033;0.2594599999999999
1;6;13;0.11439;0.724;0.25912
1;6;13;0.72621;0.724;0.25912
1;6;13;0.70111;0.724;0.25912
1;6;13;0.11439;0.669;0.25912
1;6;13;0.72621;0.669;0.25912
1;6;13;0.70111;0.669;0.25912
1;6;13;0.11439;0.032;0.25912
1;6;13;0.72621;0.032;0.25912
1;6;13;0.70111;0.032;0.25912
1;6;14;0.0654599999999999;0.248;0.25031
1;6;14;0.62718;0.248;0.25031
1;6;14;0.61233;0.248;0.25031
1;6;14;0.0654599999999999;0.22;0.25031
1;6;14;0.62718;0.22;0.25031
1;6;14;0.61233;0.22;0.25031
1;6;14;0.0654599999999999;0.032;0.25031
1;6;14;0.62718;0.032;0.25031
1;6;14;0.61233;0.032;0.25031
1;6;15;0.05025;0.152;0.2455099999999999
1;6;15;0.4717099999999999;0.152;0.2455099999999999
1;6;15;0.4517799999999999;0.152;0.2455099999999999
1;6;15;0.05025;0.217;0.2455099999999999
1;6;15;0.4717099999999999;0.217;0.2455099999999999
1;6;15;0.4517799999999999;0.217;0.2455099999999999
1;6;15;0.05025;0.032;0.2455099999999999
1;6;15;0.4717099999999999;0.032;0.2455099999999999
1;6;15;0.4517799999999999;0.032;0.2455099999999999
1;6;16;0.01839;0.154;0.26118
1;6;16;0.26768;0.154;0.26118
1;6;16;0.24559;0.154;0.26118
1;6;16;0.01839;0.165;0.26118
1;6;16;0.26768;0.165;0.26118
1;6;16;0.24559;0.165;0.26118
1;6;16;0.01839;0.031;0.26118
1;6;16;0.26768;0.031;0.26118
1;6;16;0.24559;0.031;0.26118
1;6;17;0.0;0.143;0.284
1;6;17;0.0;0.179;0.284
1;6;17;0.0;0.03;0.284
1;6;18;0.0;0.149;0.34792
1;6;18;0.0;0.223;0.34792
1;6;18;0.0;0.032;0.34792
1;6;19;0.0;0.215;0.3520899999999999
1;6;19;0.0;0.2;0.3520899999999999
1;6;19;0.0;0.031;0.3520899999999999
1;6;20;0.0;0.907;0.31889
1;6;20;0.0;0.375;0.31889
1;6;20;0.0;0.031;0.31889
1;6;21;0.0;1.065;0.29236
1;6;21;0.0;0.368;0.29236
1;6;21;0.0;0.031;0.29236
1;6;22;0.0;1.021;0.27692
1;6;22;0.0;0.402;0.27692
1;6;22;0.0;0.03;0.27692
1;6;23;0.0;0.791;0.27225
1;6;23;0.0;0.414;0.27225
1;6;23;0.0;0.031;0.27225
1;7;0;0.0;0.743;0.28147
1;7;0;0.0;0.392;0.28147
1;7;0;0.0;0.03;0.28147
1;7;1;0.0;0.684;0.25467
1;7;1;0.0;0.186;0.25467
1;7;1;0.0;0.031;0.25467
1;7;2;0.0;0.218;0.24439
1;7;2;0.0;0.209;0.24439
1;7;2;0.0;0.03;0.24439
1;7;3;0.0;0.208;0.22746
1;7;3;0.0;0.145;0.22746
1;7;3;0.0;0.031;0.22746
1;7;4;0.0;0.131;0.2253
1;7;4;0.0;0.214;0.2253
1;7;4;0.0;0.032;0.2253
1;7;5;0.0;0.177;0.22636
1;7;5;0.0;0.127;0.22636
1;7;5;0.0;0.032;0.22636
1;7;6;0.0;0.13;0.22544
1;7;6;0.0;0.344;0.22544
1;7;6;0.0;0.032;0.22544
1;7;7;0.0;0.211;0.27605
1;7;7;0.0;0.406;0.27605
1;7;7;0.0;0.033;0.27605
1;7;8;0.0;0.135;0.32912
1;7;8;0.1791599999999999;0.135;0.32912
1;7;8;0.18786;0.135;0.32912
1;7;8;0.0;0.431;0.32912
1;7;8;0.1791599999999999;0.431;0.32912
1;7;8;0.18786;0.431;0.32912
1;7;8;0.0;0.032;0.32912
1;7;8;0.1791599999999999;0.032;0.32912
1;7;8;0.18786;0.032;0.32912
1;7;9;0.05855;0.411;0.33597
1;7;9;0.48868;0.411;0.33597
1;7;9;0.47296;0.411;0.33597
1;7;9;0.05855;0.478;0.33597
1;7;9;0.48868;0.478;0.33597
1;7;9;0.47296;0.478;0.33597
1;7;9;0.05855;0.032;0.33597
1;7;9;0.48868;0.032;0.33597
1;7;9;0.47296;0.032;0.33597
1;7;10;0.0417;0.444;0.3920099999999999
1;7;10;0.63646;0.444;0.3920099999999999
1;7;10;0.61011;0.444;0.3920099999999999
1;7;10;0.0417;0.554;0.3920099999999999
1;7;10;0.63646;0.554;0.3920099999999999
1;7;10;0.61011;0.554;0.3920099999999999
1;7;10;0.0417;0.033;0.3920099999999999
1;7;10;0.63646;0.033;0.3920099999999999
1;7;10;0.61011;0.033;0.3920099999999999
1;7;11;0.08239;0.542;0.38369
1;7;11;0.72065;0.542;0.38369
1;7;11;0.69329;0.542;0.38369
1;7;11;0.08239;0.632;0.38369
1;7;11;0.72065;0.632;0.38369
1;7;11;0.69329;0.632;0.38369
1;7;11;0.08239;0.032;0.38369
1;7;11;0.72065;0.032;0.38369
1;7;11;0.69329;0.032;0.38369
1;7;12;0.13236;0.682;0.36474
1;7;12;0.73777;0.682;0.36474
1;7;12;0.7416900000000001;0.682;0.36474
1;7;12;0.13236;0.842;0.36474
1;7;12;0.73777;0.842;0.36474
1;7;12;0.7416900000000001;0.842;0.36474
1;7;12;0.13236;0.032;0.36474
1;7;12;0.73777;0.032;0.36474
1;7;12;0.7416900000000001;0.032;0.36474
1;7;13;0.09071;0.615;0.35973
1;7;13;0.7152000000000001;0.615;0.35973
1;7;13;0.73262;0.615;0.35973
1;7;13;0.09071;1.714;0.35973
1;7;13;0.7152000000000001;1.714;0.35973
1;7;13;0.73262;1.714;0.35973
1;7;13;0.09071;0.031;0.35973
1;7;13;0.7152000000000001;0.031;0.35973
1;7;13;0.73262;0.031;0.35973
1;7;14;0.20256;1.592;0.28533
1;7;14;0.6199;1.592;0.28533
1;7;14;0.60307;1.592;0.28533
1;7;14;0.20256;0.682;0.28533
1;7;14;0.6199;0.682;0.28533
1;7;14;0.60307;0.682;0.28533
1;7;14;0.20256;0.032;0.28533
1;7;14;0.6199;0.032;0.28533
1;7;14;0.60307;0.032;0.28533
1;7;15;0.06868;1.097;0.29013
1;7;15;0.46791;1.097;0.29013
1;7;15;0.46181;1.097;0.29013
1;7;15;0.06868;0.796;0.29013
1;7;15;0.46791;0.796;0.29013
1;7;15;0.46181;0.796;0.29013
1;7;15;0.06868;0.032;0.29013
1;7;15;0.46791;0.032;0.29013
1;7;15;0.46181;0.032;0.29013
1;7;16;0.11144;0.852;0.3030899999999999
1;7;16;0.2563399999999999;0.852;0.3030899999999999
1;7;16;0.26555;0.852;0.3030899999999999
1;7;16;0.11144;0.735;0.3030899999999999
1;7;16;0.2563399999999999;0.735;0.3030899999999999
1;7;16;0.26555;0.735;0.3030899999999999
1;7;16;0.11144;0.031;0.3030899999999999
1;7;16;0.2563399999999999;0.031;0.3030899999999999
1;7;16;0.26555;0.031;0.3030899999999999
1;7;17;0.0;0.544;0.33249
1;7;17;0.0;0.669;0.33249
1;7;17;0.0;0.032;0.33249
1;7;18;0.0;0.529;0.42283
1;7;18;0.0;0.769;0.42283
1;7;18;0.0;0.032;0.42283
1;7;19;0.0;0.556;0.41028
1;7;19;0.0;0.712;0.41028
1;7;19;0.0;0.032;0.41028
1;7;20;0.0;0.45;0.40424
1;7;20;0.0;0.685;0.40424
1;7;20;0.0;0.031;0.40424
1;7;21;0.0;0.881;0.40534
1;7;21;0.0;0.826;0.40534
1;7;21;0.0;0.032;0.40534
1;7;22;0.0;0.901;0.32815
1;7;22;0.0;0.869;0.32815
1;7;22;0.0;0.031;0.32815
1;7;23;0.0;0.644;0.30451
1;7;23;0.0;0.473;0.30451
1;7;23;0.0;0.033;0.30451
1;8;0;0.0;0.553;0.34783
1;8;0;0.0;0.44;0.34783
1;8;0;0.0;0.031;0.34783
1;8;1;0.0;0.431;0.31443
1;8;1;0.0;0.305;0.31443
1;8;1;0.0;0.032;0.31443
1;8;2;0.0;0.263;0.29202
1;8;2;0.0;0.23;0.29202
1;8;2;0.0;0.032;0.29202
1;8;3;0.0;0.13;0.28861
1;8;3;0.0;0.196;0.28861
1;8;3;0.0;0.032;0.28861
1;8;4;0.0;0.172;0.27673
1;8;4;0.0;0.134;0.27673
1;8;4;0.0;0.031;0.27673
1;8;5;0.0;0.109;0.27613
1;8;5;0.0;0.223;0.27613
1;8;5;0.0;0.032;0.27613
1;8;6;0.0;0.201;0.2742799999999999
1;8;6;0.0;0.372;0.2742799999999999
1;8;6;0.0;0.032;0.2742799999999999
1;8;7;0.0;0.116;0.2805899999999999
1;8;7;0.0;0.491;0.2805899999999999
1;8;7;0.0;0.032;0.2805899999999999
1;8;8;0.1997;0.242;0.2841499999999999
1;8;8;0.17121;0.242;0.2841499999999999
1;8;8;0.05913;0.242;0.2841499999999999
1;8;8;0.1997;0.255;0.2841499999999999
1;8;8;0.17121;0.255;0.2841499999999999
1;8;8;0.05913;0.255;0.2841499999999999
1;8;8;0.1997;0.086;0.2841499999999999
1;8;8;0.17121;0.086;0.2841499999999999
1;8;8;0.05913;0.086;0.2841499999999999
1;8;9;0.48905;0.189;0.29587
1;8;9;0.47724;0.189;0.29587
1;8;9;0.3535;0.189;0.29587
1;8;9;0.48905;0.463;0.29587
1;8;9;0.47724;0.463;0.29587
1;8;9;0.3535;0.463;0.29587
1;8;9;0.48905;0.054;0.29587
1;8;9;0.47724;0.054;0.29587
1;8;9;0.3535;0.054;0.29587
1;8;10;0.66489;0.501;0.2898199999999999
1;8;10;0.62209;0.501;0.2898199999999999
1;8;10;0.5867100000000001;0.501;0.2898199999999999
1;8;10;0.66489;0.413;0.2898199999999999
1;8;10;0.62209;0.413;0.2898199999999999
1;8;10;0.5867100000000001;0.413;0.2898199999999999
1;8;10;0.66489;0.034;0.2898199999999999
1;8;10;0.62209;0.034;0.2898199999999999
1;8;10;0.5867100000000001;0.034;0.2898199999999999
1;8;11;0.77706;1.73;0.27362
1;8;11;0.73;1.73;0.27362
1;8;11;0.7067899999999999;1.73;0.27362
1;8;11;0.77706;0.439;0.27362
1;8;11;0.73;0.439;0.27362
1;8;11;0.7067899999999999;0.439;0.27362
1;8;11;0.77706;0.034;0.27362
1;8;11;0.73;0.034;0.27362
1;8;11;0.7067899999999999;0.034;0.27362
1;8;12;0.79684;0.333;0.26392
1;8;12;0.7354700000000001;0.333;0.26392
1;8;12;0.7147100000000001;0.333;0.26392
1;8;12;0.79684;0.366;0.26392
1;8;12;0.7354700000000001;0.366;0.26392
1;8;12;0.7147100000000001;0.366;0.26392
1;8;12;0.79684;0.033;0.26392
1;8;12;0.7354700000000001;0.033;0.26392
1;8;12;0.7147100000000001;0.033;0.26392
1;8;13;0.73472;0.591;0.23943
1;8;13;0.7019299999999999;0.591;0.23943
1;8;13;0.69799;0.591;0.23943
1;8;13;0.73472;0.402;0.23943
1;8;13;0.7019299999999999;0.402;0.23943
1;8;13;0.69799;0.402;0.23943
1;8;13;0.73472;0.033;0.23943
1;8;13;0.7019299999999999;0.033;0.23943
1;8;13;0.69799;0.033;0.23943
1;8;14;0.28139;1.213;0.22152
1;8;14;0.6102000000000001;1.213;0.22152
1;8;14;0.5896399999999999;1.213;0.22152
1;8;14;0.28139;0.422;0.22152
1;8;14;0.6102000000000001;0.422;0.22152
1;8;14;0.5896399999999999;0.422;0.22152
1;8;14;0.28139;0.033;0.22152
1;8;14;0.6102000000000001;0.033;0.22152
1;8;14;0.5896399999999999;0.033;0.22152
1;8;15;0.3373;0.76;0.21472
1;8;15;0.45196;0.76;0.21472
1;8;15;0.44988;0.76;0.21472
1;8;15;0.3373;0.621;0.21472
1;8;15;0.45196;0.621;0.21472
1;8;15;0.44988;0.621;0.21472
1;8;15;0.3373;0.033;0.21472
1;8;15;0.45196;0.033;0.21472
1;8;15;0.44988;0.033;0.21472
1;8;16;0.2696;0.401;0.21744
1;8;16;0.23641;0.401;0.21744
1;8;16;0.22653;0.401;0.21744
1;8;16;0.2696;0.494;0.21744
1;8;16;0.23641;0.494;0.21744
1;8;16;0.22653;0.494;0.21744
1;8;16;0.2696;0.033;0.21744
1;8;16;0.23641;0.033;0.21744
1;8;16;0.22653;0.033;0.21744
1;8;17;0.0;0.381;0.24906
1;8;17;0.0;0.352;0.24906
1;8;17;0.0;0.033;0.24906
1;8;18;0.0;0.354;0.26787
1;8;18;0.0;0.612;0.26787
1;8;18;0.0;0.033;0.26787
1;8;19;0.0;0.351;0.26997
1;8;19;0.0;1.17;0.26997
1;8;19;0.0;0.033;0.26997
1;8;20;0.0;1.013;0.26994
1;8;20;0.0;0.501;0.26994
1;8;20;0.0;0.033;0.26994
1;8;21;0.0;0.871;0.27
1;8;21;0.0;0.944;0.27
1;8;21;0.0;0.033;0.27
1;8;22;0.0;1.401;0.24349
1;8;22;0.0;0.435;0.24349
1;8;22;0.0;0.034;0.24349
1;8;23;0.0;1.202;0.19953
1;8;23;0.0;0.526;0.19953
1;8;23;0.0;0.033;0.19953
1;9;0;0.0;0.822;0.16124
1;9;0;0.0;0.395;0.16124
1;9;0;0.0;0.033;0.16124
1;9;1;0.0;0.265;0.14056
1;9;1;0.0;0.235;0.14056
1;9;1;0.0;0.033;0.14056
1;9;2;0.0;0.114;0.12935
1;9;2;0.0;0.208;0.12935
1;9;2;0.0;0.033;0.12935
1;9;3;0.0;0.132;0.10083
1;9;3;0.0;0.125;0.10083
1;9;3;0.0;0.034;0.10083
1;9;4;0.0;0.122;0.0901
1;9;4;0.0;0.19;0.0901
1;9;4;0.0;0.033;0.0901
1;9;5;0.0;0.133;0.0945
1;9;5;0.0;0.201;0.0945
1;9;5;0.0;0.033;0.0945
1;9;6;0.0;0.394;0.12358
1;9;6;0.0;0.786;0.12358
1;9;6;0.0;0.033;0.12358
1;9;7;0.0;0.269;0.14044
1;9;7;0.0;0.55;0.14044
1;9;7;0.0;0.033;0.14044
1;9;8;0.037;0.14;0.15719
1;9;8;0.18705;0.14;0.15719
1;9;8;0.19322;0.14;0.15719
1;9;8;0.037;0.308;0.15719
1;9;8;0.18705;0.308;0.15719
1;9;8;0.19322;0.308;0.15719
1;9;8;0.037;0.034;0.15719
1;9;8;0.18705;0.034;0.15719
1;9;8;0.19322;0.034;0.15719
1;9;9;0.03523;0.145;0.19205
1;9;9;0.46541;0.145;0.19205
1;9;9;0.45129;0.145;0.19205
1;9;9;0.03523;0.238;0.19205
1;9;9;0.46541;0.238;0.19205
1;9;9;0.45129;0.238;0.19205
1;9;9;0.03523;0.033;0.19205
1;9;9;0.46541;0.033;0.19205
1;9;9;0.45129;0.033;0.19205
1;9;10;0.13277;0.177;0.18828
1;9;10;0.62899;0.177;0.18828
1;9;10;0.6011799999999999;0.177;0.18828
1;9;10;0.13277;0.347;0.18828
1;9;10;0.62899;0.347;0.18828
1;9;10;0.6011799999999999;0.347;0.18828
1;9;10;0.13277;0.033;0.18828
1;9;10;0.62899;0.033;0.18828
1;9;10;0.6011799999999999;0.033;0.18828
1;9;11;0.15027;0.255;0.16306
1;9;11;0.71568;0.255;0.16306
1;9;11;0.70108;0.255;0.16306
1;9;11;0.15027;0.571;0.16306
1;9;11;0.71568;0.571;0.16306
1;9;11;0.70108;0.571;0.16306
1;9;11;0.15027;0.033;0.16306
1;9;11;0.71568;0.033;0.16306
1;9;11;0.70108;0.033;0.16306
1;9;12;0.16396;0.354;0.10219
1;9;12;0.7394299999999999;0.354;0.10219
1;9;12;0.73082;0.354;0.10219
1;9;12;0.16396;0.434;0.10219
1;9;12;0.7394299999999999;0.434;0.10219
1;9;12;0.73082;0.434;0.10219
1;9;12;0.16396;0.033;0.10219
1;9;12;0.7394299999999999;0.033;0.10219
1;9;12;0.73082;0.033;0.10219
1;9;13;0.27361;0.463;0.10217
1;9;13;0.71431;0.463;0.10217
1;9;13;0.70113;0.463;0.10217
1;9;13;0.27361;0.455;0.10217
1;9;13;0.71431;0.455;0.10217
1;9;13;0.70113;0.455;0.10217
1;9;13;0.27361;0.033;0.10217
1;9;13;0.71431;0.033;0.10217
1;9;13;0.70113;0.033;0.10217
1;9;14;0.02859;1.055;0.0879699999999999
1;9;14;0.64215;1.055;0.0879699999999999
1;9;14;0.6150399999999999;1.055;0.0879699999999999
1;9;14;0.02859;0.386;0.0879699999999999
1;9;14;0.64215;0.386;0.0879699999999999
1;9;14;0.6150399999999999;0.386;0.0879699999999999
1;9;14;0.02859;0.033;0.0879699999999999
1;9;14;0.64215;0.033;0.0879699999999999
1;9;14;0.6150399999999999;0.033;0.0879699999999999
1;9;15;0.15563;0.629;0.03635
1;9;15;0.45199;0.629;0.03635
1;9;15;0.45863;0.629;0.03635
1;9;15;0.15563;0.664;0.03635
1;9;15;0.45199;0.664;0.03635
1;9;15;0.45863;0.664;0.03635
1;9;15;0.15563;0.033;0.03635
1;9;15;0.45199;0.033;0.03635
1;9;15;0.45863;0.033;0.03635
1;9;16;0.12397;0.542;0.13604
1;9;16;0.13827;0.542;0.13604
1;9;16;0.25149;0.542;0.13604
1;9;16;0.12397;0.344;0.13604
1;9;16;0.13827;0.344;0.13604
1;9;16;0.25149;0.344;0.13604
1;9;16;0.12397;0.034;0.13604
1;9;16;0.13827;0.034;0.13604
1;9;16;0.25149;0.034;0.13604
1;9;17;0.0;0.583;0.21744
1;9;17;0.0;0.25;0.21744
1;9;17;0.0;0.033;0.21744
1;9;18;0.0;0.428;0.27174
1;9;18;0.0;0.183;0.27174
1;9;18;0.0;0.033;0.27174
1;9;19;0.0;0.441;0.30697
1;9;19;0.0;0.344;0.30697
1;9;19;0.0;0.033;0.30697
1;9;20;0.0;1.138;0.29563
1;9;20;0.0;1.04;0.29563
1;9;20;0.0;0.033;0.29563
1;9;21;0.0;0.634;0.2753899999999999
1;9;21;0.0;0.571;0.2753899999999999
1;9;21;0.0;0.034;0.2753899999999999
1;9;22;0.0;0.637;0.27899
1;9;22;0.0;0.728;0.27899
1;9;22;0.0;0.033;0.27899
1;9;23;0.0;0.616;0.25128
1;9;23;0.0;0.442;0.25128
1;9;23;0.0;0.033;0.25128
1;10;0;0.0;0.451;0.26258
1;10;0;0.0;0.375;0.26258
1;10;0;0.0;0.033;0.26258
1;10;1;0.0;0.394;0.22799
1;10;1;0.0;0.312;0.22799
1;10;1;0.0;0.033;0.22799
1;10;2;0.0;0.27;0.22069
1;10;2;0.0;0.218;0.22069
1;10;2;0.0;0.033;0.22069
1;10;3;0.0;0.145;0.22204
1;10;3;0.0;0.175;0.22204
1;10;3;0.0;0.033;0.22204
1;10;4;0.0;0.147;0.22281
1;10;4;0.0;0.184;0.22281
1;10;4;0.0;0.032;0.22281
1;10;5;0.0;0.148;0.23849
1;10;5;0.0;0.033;0.23849
1;10;6;0.0;0.334;0.26371
1;10;6;0.0;0.298;0.26371
1;10;6;0.0;0.033;0.26371
1;10;7;0.0;0.242;0.28776
1;10;7;0.0;0.372;0.28776
1;10;7;0.0;0.034;0.28776
1;10;8;0.03094;0.113;0.32099
1;10;8;0.18334;0.113;0.32099
1;10;8;0.21469;0.113;0.32099
1;10;8;0.03094;0.238;0.32099
1;10;8;0.18334;0.238;0.32099
1;10;8;0.21469;0.238;0.32099
1;10;8;0.03094;0.033;0.32099
1;10;8;0.18334;0.033;0.32099
1;10;8;0.21469;0.033;0.32099
1;10;9;0.05848;0.151;0.32644
1;10;9;0.48222;0.151;0.32644
1;10;9;0.45174;0.151;0.32644
1;10;9;0.05848;0.116;0.32644
1;10;9;0.48222;0.116;0.32644
1;10;9;0.45174;0.116;0.32644
1;10;9;0.05848;0.033;0.32644
1;10;9;0.48222;0.033;0.32644
1;10;9;0.45174;0.033;0.32644
1;10;10;0.06841;0.221;0.39264
1;10;10;0.62171;0.221;0.39264
1;10;10;0.68201;0.221;0.39264
1;10;10;0.06841;0.26;0.39264
1;10;10;0.62171;0.26;0.39264
1;10;10;0.68201;0.26;0.39264
1;10;10;0.06841;0.033;0.39264
1;10;10;0.62171;0.033;0.39264
1;10;10;0.68201;0.033;0.39264
1;10;11;0.06001;0.363;0.38014
1;10;11;0.76427;0.363;0.38014
1;10;11;0.7161799999999999;0.363;0.38014
1;10;11;0.06001;0.297;0.38014
1;10;11;0.76427;0.297;0.38014
1;10;11;0.7161799999999999;0.297;0.38014
1;10;11;0.06001;0.033;0.38014
1;10;11;0.76427;0.033;0.38014
1;10;11;0.7161799999999999;0.033;0.38014
1;10;12;0.213;0.443;0.37289
1;10;12;0.77759;0.443;0.37289
1;10;12;0.76476;0.443;0.37289
1;10;12;0.213;0.356;0.37289
1;10;12;0.77759;0.356;0.37289
1;10;12;0.76476;0.356;0.37289
1;10;12;0.213;0.033;0.37289
1;10;12;0.77759;0.033;0.37289
1;10;12;0.76476;0.033;0.37289
1;10;13;0.04336;0.518;0.36522
1;10;13;0.74107;0.518;0.36522
1;10;13;0.73487;0.518;0.36522
1;10;13;0.04336;0.317;0.36522
1;10;13;0.74107;0.317;0.36522
1;10;13;0.73487;0.317;0.36522
1;10;13;0.04336;0.034;0.36522
1;10;13;0.74107;0.034;0.36522
1;10;13;0.73487;0.034;0.36522
1;10;14;0.0711;0.854;0.28398
1;10;14;0.6413;0.854;0.28398
1;10;14;0.6357999999999999;0.854;0.28398
1;10;14;0.0711;0.327;0.28398
1;10;14;0.6413;0.327;0.28398
1;10;14;0.6357999999999999;0.327;0.28398
1;10;14;0.0711;0.033;0.28398
1;10;14;0.6413;0.033;0.28398
1;10;14;0.6357999999999999;0.033;0.28398
1;10;15;0.14094;0.613;0.27882
1;10;15;0.48383;0.613;0.27882
1;10;15;0.47014;0.613;0.27882
1;10;15;0.14094;0.513;0.27882
1;10;15;0.48383;0.513;0.27882
1;10;15;0.47014;0.513;0.27882
1;10;15;0.14094;0.034;0.27882
1;10;15;0.48383;0.034;0.27882
1;10;15;0.47014;0.034;0.27882
1;10;16;0.00158;0.527;0.30679
1;10;16;0.2752;0.527;0.30679
1;10;16;0.26027;0.527;0.30679
1;10;16;0.00158;0.474;0.30679
1;10;16;0.2752;0.474;0.30679
1;10;16;0.26027;0.474;0.30679
1;10;16;0.00158;0.036;0.30679
