CUPS;Fecha;Hora;Consumo (kWh);Metodo_obtencion
ES0021000004465414FF;24/09/2022;8;0,133;R
ES0021000004465414FF;24/09/2022;9;0,234;R
ES0021000004465414FF;24/09/2022;10;0,218;R
ES0021000004465414FF;24/09/2022;11;0,384;R
ES0021000004465414FF;24/09/2022;12;1,194;R
ES0021000004465414FF;24/09/2022;13;1,736;R
ES0021000004465414FF;24/09/2022;14;1,476;R
ES0021000004465414FF;24/09/2022;15;1,213;R
ES0021000004465414FF;24/09/2022;16;0,618;R
ES0021000004465414FF;24/09/2022;17;0,648;R
ES0021000004465414FF;24/09/2022;18;0,505;R
ES0021000004465414FF;24/09/2022;19;0,552;R
ES0021000004465414FF;24/09/2022;20;0,474;R
ES0021000004465414FF;24/09/2022;21;0,371;R
ES0021000004465414FF;24/09/2022;22;0,274;R
ES0021000004465414FF;24/09/2022;23;0,287;R
ES0021000004465414FF;24/09/2022;24;0,489;R
ES0021000004465414FF;25/09/2022;1;0,413;R
ES0021000004465414FF;25/09/2022;2;0,362;R
ES0021000004465414FF;25/09/2022;3;0,212;R
ES0021000004465414FF;25/09/2022;4;0,115;R
ES0021000004465414FF;25/09/2022;5;0,12;R
ES0021000004465414FF;25/09/2022;6;0,114;R
ES0021000004465414FF;25/09/2022;7;0,113;R
ES0021000004465414FF;25/09/2022;8;0,113;R
ES0021000004465414FF;25/09/2022;9;0,114;R
ES0021000004465414FF;25/09/2022;10;0,341;R
ES0021000004465414FF;25/09/2022;11;0,517;R
ES0021000004465414FF;25/09/2022;12;0,537;R
ES0021000004465414FF;25/09/2022;13;1,343;R
ES0021000004465414FF;25/09/2022;14;0,974;R
ES0021000004465414FF;25/09/2022;15;0,437;R
ES0021000004465414FF;25/09/2022;16;0,542;R
ES0021000004465414FF;25/09/2022;17;0,189;R
ES0021000004465414FF;25/09/2022;18;0,197;R
ES0021000004465414FF;25/09/2022;19;0,279;R
ES0021000004465414FF;25/09/2022;20;0,257;R
ES0021000004465414FF;25/09/2022;21;0,376;R
ES0021000004465414FF;25/09/2022;22;0,691;R
ES0021000004465414FF;25/09/2022;23;0,601;R
ES0021000004465414FF;25/09/2022;24;0,468;R
ES0021000004465414FF;26/09/2022;1;0,396;R
ES0021000004465414FF;26/09/2022;2;0,29;R
ES0021000004465414FF;26/09/2022;3;0,154;R
ES0021000004465414FF;26/09/2022;4;0,107;R
ES0021000004465414FF;26/09/2022;5;0,123;R
ES0021000004465414FF;26/09/2022;6;0,126;R
ES0021000004465414FF;26/09/2022;7;0,296;R
ES0021000004465414FF;26/09/2022;8;0,302;R
ES0021000004465414FF;26/09/2022;9;0,176;R
ES0021000004465414FF;26/09/2022;10;0,142;R
ES0021000004465414FF;26/09/2022;11;0,124;R
ES0021000004465414FF;26/09/2022;12;0,186;R
ES0021000004465414FF;26/09/2022;13;0,3;R
ES0021000004465414FF;26/09/2022;14;0,318;R
ES0021000004465414FF;26/09/2022;15;0,606;R
ES0021000004465414FF;26/09/2022;16;0,533;R
ES0021000004465414FF;26/09/2022;17;0,531;R
ES0021000004465414FF;26/09/2022;18;0,634;R
ES0021000004465414FF;26/09/2022;19;0,711;R
ES0021000004465414FF;26/09/2022;20;0,843;R
ES0021000004465414FF;26/09/2022;21;1,285;R
ES0021000004465414FF;26/09/2022;22;0,571;R
ES0021000004465414FF;26/09/2022;23;0,528;R
ES0021000004465414FF;26/09/2022;24;0,64;R
ES0021000004465414FF;27/09/2022;1;0,51;R
ES0021000004465414FF;27/09/2022;2;0,201;R
ES0021000004465414FF;27/09/2022;3;0,111;R
ES0021000004465414FF;27/09/2022;4;0,112;R
ES0021000004465414FF;27/09/2022;5;0,088;R
ES0021000004465414FF;27/09/2022;6;0,116;R
ES0021000004465414FF;27/09/2022;7;0,291;R
ES0021000004465414FF;27/09/2022;8;0,202;R
ES0021000004465414FF;27/09/2022;9;0,164;R
ES0021000004465414FF;27/09/2022;10;0,157;R
ES0021000004465414FF;27/09/2022;11;0,293;R
ES0021000004465414FF;27/09/2022;12;0,516;R
ES0021000004465414FF;27/09/2022;13;1,002;R
ES0021000004465414FF;27/09/2022;14;0,747;R
ES0021000004465414FF;27/09/2022;15;0,376;R
ES0021000004465414FF;27/09/2022;16;0,377;R
ES0021000004465414FF;27/09/2022;17;0,366;R
ES0021000004465414FF;27/09/2022;18;0,654;R
ES0021000004465414FF;27/09/2022;19;0,705;R
ES0021000004465414FF;27/09/2022;20;1,427;R
ES0021000004465414FF;27/09/2022;21;1,147;R
ES0021000004465414FF;27/09/2022;22;0,743;R
ES0021000004465414FF;27/09/2022;23;0,551;R
ES0021000004465414FF;27/09/2022;24;0,498;R
ES0021000004465414FF;28/09/2022;1;0,379;R
ES0021000004465414FF;28/09/2022;2;0,265;R
ES0021000004465414FF;28/09/2022;3;0,1;R
ES0021000004465414FF;28/09/2022;4;0,118;R
ES0021000004465414FF;28/09/2022;5;0,132;R
ES0021000004465414FF;28/09/2022;6;0,098;R
ES0021000004465414FF;28/09/2022;7;0,473;R
ES0021000004465414FF;28/09/2022;8;0,196;R
ES0021000004465414FF;28/09/2022;9;0,098;R
ES0021000004465414FF;28/09/2022;10;0,123;R
ES0021000004465414FF;28/09/2022;11;0,386;R
ES0021000004465414FF;28/09/2022;12;0,555;R
ES0021000004465414FF;28/09/2022;13;0,782;R
ES0021000004465414FF;28/09/2022;14;0,462;R
ES0021000004465414FF;28/09/2022;15;0,329;R
ES0021000004465414FF;28/09/2022;16;0,39;R
ES0021000004465414FF;28/09/2022;17;0,309;R
ES0021000004465414FF;28/09/2022;18;0,674;R
ES0021000004465414FF;28/09/2022;19;0,552;R
ES0021000004465414FF;28/09/2022;20;0,436;R
ES0021000004465414FF;28/09/2022;21;0,975;R
ES0021000004465414FF;28/09/2022;22;0,87;R
ES0021000004465414FF;28/09/2022;23;0,763;R
ES0021000004465414FF;28/09/2022;24;0,768;R
ES0021000004465414FF;29/09/2022;1;0,634;R
ES0021000004465414FF;29/09/2022;2;0,325;R
ES0021000004465414FF;29/09/2022;3;0,117;R
ES0021000004465414FF;29/09/2022;4;0,152;R
ES0021000004465414FF;29/09/2022;5;0,105;R
ES0021000004465414FF;29/09/2022;6;0,149;R
ES0021000004465414FF;29/09/2022;7;0,249;R
ES0021000004465414FF;29/09/2022;8;0,22;R
ES0021000004465414FF;29/09/2022;9;0,197;R
ES0021000004465414FF;29/09/2022;10;0,199;R
ES0021000004465414FF;29/09/2022;11;0,344;R
ES0021000004465414FF;29/09/2022;12;0,43;R
ES0021000004465414FF;29/09/2022;13;0,59;R
ES0021000004465414FF;29/09/2022;14;0,867;R
ES0021000004465414FF;29/09/2022;15;0,329;R
ES0021000004465414FF;29/09/2022;16;0,415;R
ES0021000004465414FF;29/09/2022;17;0,424;R
ES0021000004465414FF;29/09/2022;18;1,219;R
ES0021000004465414FF;29/09/2022;19;0,769;R
ES0021000004465414FF;29/09/2022;20;0,404;R
ES0021000004465414FF;29/09/2022;21;0,785;R
ES0021000004465414FF;29/09/2022;22;0,783;R
ES0021000004465414FF;29/09/2022;23;0,652;R
ES0021000004465414FF;29/09/2022;24;0,466;R
ES0021000004465414FF;30/09/2022;1;0,285;R
ES0021000004465414FF;30/09/2022;2;0,215;R
ES0021000004465414FF;30/09/2022;3;0,13;R
ES0021000004465414FF;30/09/2022;4;0,093;R
ES0021000004465414FF;30/09/2022;5;0,131;R
ES0021000004465414FF;30/09/2022;6;0,129;R
ES0021000004465414FF;30/09/2022;7;0,105;R
ES0021000004465414FF;30/09/2022;8;0,247;R
ES0021000004465414FF;30/09/2022;9;0,133;R
ES0021000004465414FF;30/09/2022;10;0,144;R
ES0021000004465414FF;30/09/2022;11;0,483;R
ES0021000004465414FF;30/09/2022;12;0,702;R
ES0021000004465414FF;30/09/2022;13;0,645;R
ES0021000004465414FF;30/09/2022;14;0,518;R
ES0021000004465414FF;30/09/2022;15;1,1;R
ES0021000004465414FF;30/09/2022;16;1,366;R
ES0021000004465414FF;30/09/2022;17;0,93;R
ES0021000004465414FF;30/09/2022;18;0,76;R
ES0021000004465414FF;30/09/2022;19;0,678;R
ES0021000004465414FF;30/09/2022;20;0,864;R
ES0021000004465414FF;30/09/2022;21;1,04;R
ES0021000004465414FF;30/09/2022;22;0,717;R
ES0021000004465414FF;30/09/2022;23;0,696;R
ES0021000004465414FF;30/09/2022;24;0,685;R
ES0021000004465414FF;01/10/2022;1;0,643;R
ES0021000004465414FF;01/10/2022;2;0,503;R
ES0021000004465414FF;01/10/2022;3;0,255;R
ES0021000004465414FF;01/10/2022;4;0,11;R
ES0021000004465414FF;01/10/2022;5;0,137;R
ES0021000004465414FF;01/10/2022;6;0,116;R
ES0021000004465414FF;01/10/2022;7;0,12;R
ES0021000004465414FF;01/10/2022;8;0,13;R
ES0021000004465414FF;01/10/2022;9;0,272;R
ES0021000004465414FF;01/10/2022;10;0,27;R
ES0021000004465414FF;01/10/2022;11;0,218;R
ES0021000004465414FF;01/10/2022;12;0,246;R
ES0021000004465414FF;01/10/2022;13;0,265;R
ES0021000004465414FF;01/10/2022;14;0,595;R
ES0021000004465414FF;01/10/2022;15;0,795;R
ES0021000004465414FF;01/10/2022;16;0,968;R
ES0021000004465414FF;01/10/2022;17;0,593;R
ES0021000004465414FF;01/10/2022;18;0,514;R
ES0021000004465414FF;01/10/2022;19;0,388;R
ES0021000004465414FF;01/10/2022;20;0,325;R
ES0021000004465414FF;01/10/2022;21;1,002;R
ES0021000004465414FF;01/10/2022;22;0,424;R
ES0021000004465414FF;01/10/2022;23;0,347;R
ES0021000004465414FF;01/10/2022;24;0,614;R
ES0021000004465414FF;02/10/2022;1;0,436;R
ES0021000004465414FF;02/10/2022;2;0,173;R
ES0021000004465414FF;02/10/2022;3;0,098;R
ES0021000004465414FF;02/10/2022;4;0,095;R
ES0021000004465414FF;02/10/2022;5;0,103;R
ES0021000004465414FF;02/10/2022;6;0,104;R
ES0021000004465414FF;02/10/2022;7;0,097;R
ES0021000004465414FF;02/10/2022;8;0,135;R
ES0021000004465414FF;02/10/2022;9;0,124;R
ES0021000004465414FF;02/10/2022;10;0,298;R
ES0021000004465414FF;02/10/2022;11;0,495;R
ES0021000004465414FF;02/10/2022;12;0,448;R
ES0021000004465414FF;02/10/2022;13;0,286;R
ES0021000004465414FF;02/10/2022;14;0,916;R
ES0021000004465414FF;02/10/2022;15;1,41;R
ES0021000004465414FF;02/10/2022;16;0,694;R
ES0021000004465414FF;02/10/2022;17;0,595;R
ES0021000004465414FF;02/10/2022;18;0,612;R
ES0021000004465414FF;02/10/2022;19;1,117;R
ES0021000004465414FF;02/10/2022;20;0,515;R
ES0021000004465414FF;02/10/2022;21;0,321;R
ES0021000004465414FF;02/10/2022;22;0,608;R
ES0021000004465414FF;02/10/2022;23;0,436;R
ES0021000004465414FF;02/10/2022;24;0,679;R
ES0021000004465414FF;03/10/2022;1;0,577;R
ES0021000004465414FF;03/10/2022;2;0,552;R
ES0021000004465414FF;03/10/2022;3;0,241;R
ES0021000004465414FF;03/10/2022;4;0,141;R
ES0021000004465414FF;03/10/2022;5;0,136;R
ES0021000004465414FF;03/10/2022;6;0,126;R
ES0021000004465414FF;03/10/2022;7;0,284;R
ES0021000004465414FF;03/10/2022;8;0,263;R
ES0021000004465414FF;03/10/2022;9;0,159;R
ES0021000004465414FF;03/10/2022;10;0,113;R
ES0021000004465414FF;03/10/2022;11;0,117;R
ES0021000004465414FF;03/10/2022;12;0,139;R
ES0021000004465414FF;03/10/2022;13;0,26;R
ES0021000004465414FF;03/10/2022;14;0,287;R
ES0021000004465414FF;03/10/2022;15;0,433;R
ES0021000004465414FF;03/10/2022;16;0,68;R
ES0021000004465414FF;03/10/2022;17;0,457;R
ES0021000004465414FF;03/10/2022;18;0,365;R
ES0021000004465414FF;03/10/2022;19;0,236;R
ES0021000004465414FF;03/10/2022;20;0,219;R
ES0021000004465414FF;03/10/2022;21;0,678;R
ES0021000004465414FF;03/10/2022;22;0,871;R
ES0021000004465414FF;03/10/2022;23;0,467;R
ES0021000004465414FF;03/10/2022;24;0,401;R
ES0021000004465414FF;04/10/2022;1;0,279;R
ES0021000004465414FF;04/10/2022;2;0,119;R
ES0021000004465414FF;04/10/2022;3;0,089;R
ES0021000004465414FF;04/10/2022;4;0,112;R
ES0021000004465414FF;04/10/2022;5;0,115;R
ES0021000004465414FF;04/10/2022;6;0,189;R
ES0021000004465414FF;04/10/2022;7;0,341;R
ES0021000004465414FF;04/10/2022;8;0,177;R
ES0021000004465414FF;04/10/2022;9;0,186;R
ES0021000004465414FF;04/10/2022;10;0,222;R
ES0021000004465414FF;04/10/2022;11;0,298;R
ES0021000004465414FF;04/10/2022;12;0,347;R
ES0021000004465414FF;04/10/2022;13;0,794;R
ES0021000004465414FF;04/10/2022;14;0,769;R
ES0021000004465414FF;04/10/2022;15;0,438;R
ES0021000004465414FF;04/10/2022;16;0,491;R
ES0021000004465414FF;04/10/2022;17;0,413;R
ES0021000004465414FF;04/10/2022;18;0,732;R
ES0021000004465414FF;04/10/2022;19;0,77;R
ES0021000004465414FF;04/10/2022;20;0,818;R
ES0021000004465414FF;04/10/2022;21;0,445;R
ES0021000004465414FF;04/10/2022;22;1,435;R
ES0021000004465414FF;04/10/2022;23;0,538;R
ES0021000004465414FF;04/10/2022;24;0,528;R
ES0021000004465414FF;05/10/2022;1;0,443;R
ES0021000004465414FF;05/10/2022;2;0,16;R
ES0021000004465414FF;05/10/2022;3;0,135;R
ES0021000004465414FF;05/10/2022;4;0,133;R
ES0021000004465414FF;05/10/2022;5;0,11;R
ES0021000004465414FF;05/10/2022;6;0,103;R
ES0021000004465414FF;05/10/2022;7;0,383;R
ES0021000004465414FF;05/10/2022;8;0,248;R
ES0021000004465414FF;05/10/2022;9;0,13;R
ES0021000004465414FF;05/10/2022;10;0,28;R
ES0021000004465414FF;05/10/2022;11;0,307;R
ES0021000004465414FF;05/10/2022;12;0,396;R
ES0021000004465414FF;05/10/2022;13;0,305;R
ES0021000004465414FF;05/10/2022;14;0,271;R
ES0021000004465414FF;05/10/2022;15;0,91;R
ES0021000004465414FF;05/10/2022;16;0,393;R
ES0021000004465414FF;05/10/2022;17;0,287;R
ES0021000004465414FF;05/10/2022;18;0,713;R
ES0021000004465414FF;05/10/2022;19;0,714;R
ES0021000004465414FF;05/10/2022;20;0,565;R
ES0021000004465414FF;05/10/2022;21;0,505;R
ES0021000004465414FF;05/10/2022;22;0,616;R
ES0021000004465414FF;05/10/2022;23;0,542;R
ES0021000004465414FF;05/10/2022;24;0,409;R
ES0021000004465414FF;06/10/2022;1;0,318;R
ES0021000004465414FF;06/10/2022;2;0,124;R
ES0021000004465414FF;06/10/2022;3;0,095;R
ES0021000004465414FF;06/10/2022;4;0,087;R
ES0021000004465414FF;06/10/2022;5;0,106;R
ES0021000004465414FF;06/10/2022;6;0,118;R
ES0021000004465414FF;06/10/2022;7;0,096;R
ES0021000004465414FF;06/10/2022;8;0,297;R
ES0021000004465414FF;06/10/2022;9;0,494;R
ES0021000004465414FF;06/10/2022;10;0,293;R
ES0021000004465414FF;06/10/2022;11;0,435;R
ES0021000004465414FF;06/10/2022;12;1,169;R
ES0021000004465414FF;06/10/2022;13;0,841;R
ES0021000004465414FF;06/10/2022;14;0,532;R
ES0021000004465414FF;06/10/2022;15;0,488;R
ES0021000004465414FF;06/10/2022;16;0,438;R
ES0021000004465414FF;06/10/2022;17;0,646;R
ES0021000004465414FF;06/10/2022;18;0,723;R
ES0021000004465414FF;06/10/2022;19;0,796;R
ES0021000004465414FF;06/10/2022;20;0,27;R
ES0021000004465414FF;06/10/2022;21;0,266;R
ES0021000004465414FF;06/10/2022;22;0,423;R
ES0021000004465414FF;06/10/2022;23;0,344;R
ES0021000004465414FF;06/10/2022;24;0,46;R
ES0021000004465414FF;07/10/2022;1;0,395;R
ES0021000004465414FF;07/10/2022;2;0,289;R
ES0021000004465414FF;07/10/2022;3;0,111;R
ES0021000004465414FF;07/10/2022;4;0,112;R
ES0021000004465414FF;07/10/2022;5;0,124;R
ES0021000004465414FF;07/10/2022;6;0,102;R
ES0021000004465414FF;07/10/2022;7;0,309;R
ES0021000004465414FF;07/10/2022;8;0,253;R
ES0021000004465414FF;07/10/2022;9;0,183;R
ES0021000004465414FF;07/10/2022;10;0,132;R
ES0021000004465414FF;07/10/2022;11;0,24;R
ES0021000004465414FF;07/10/2022;12;0,338;R
ES0021000004465414FF;07/10/2022;13;0,446;R
ES0021000004465414FF;07/10/2022;14;0,638;R
ES0021000004465414FF;07/10/2022;15;0,69;R
ES0021000004465414FF;07/10/2022;16;0,586;R
ES0021000004465414FF;07/10/2022;17;0,435;R
ES0021000004465414FF;07/10/2022;18;0,14;R
ES0021000004465414FF;07/10/2022;19;0,103;R
ES0021000004465414FF;07/10/2022;20;0,114;R
ES0021000004465414FF;07/10/2022;21;0,19;R
ES0021000004465414FF;07/10/2022;22;0,44;R
ES0021000004465414FF;07/10/2022;23;0,736;R
ES0021000004465414FF;07/10/2022;24;0,871;R
ES0021000004465414FF;08/10/2022;1;0,732;R
ES0021000004465414FF;08/10/2022;2;0,351;R
ES0021000004465414FF;08/10/2022;3;0,153;R
ES0021000004465414FF;08/10/2022;4;0,1;R
ES0021000004465414FF;08/10/2022;5;0,115;R
ES0021000004465414FF;08/10/2022;6;0,127;R
ES0021000004465414FF;08/10/2022;7;0,094;R
ES0021000004465414FF;08/10/2022;8;0,118;R
ES0021000004465414FF;08/10/2022;9;0,404;R
ES0021000004465414FF;08/10/2022;10;0,212;R
ES0021000004465414FF;08/10/2022;11;0,564;R
ES0021000004465414FF;08/10/2022;12;0,573;R
ES0021000004465414FF;08/10/2022;13;0,529;R
ES0021000004465414FF;08/10/2022;14;0,957;R
ES0021000004465414FF;08/10/2022;15;1,197;R
ES0021000004465414FF;08/10/2022;16;0,689;R
ES0021000004465414FF;08/10/2022;17;0,827;R
ES0021000004465414FF;08/10/2022;18;0,609;R
ES0021000004465414FF;08/10/2022;19;0,578;R
ES0021000004465414FF;08/10/2022;20;0,502;R
ES0021000004465414FF;08/10/2022;21;0,475;R
ES0021000004465414FF;08/10/2022;22;0,265;R
ES0021000004465414FF;08/10/2022;23;0,313;R
ES0021000004465414FF;08/10/2022;24;0,478;R
ES0021000004465414FF;09/10/2022;1;0,661;R
ES0021000004465414FF;09/10/2022;2;0,402;R
ES0021000004465414FF;09/10/2022;3;0,329;R
ES0021000004465414FF;09/10/2022;4;0,309;R
ES0021000004465414FF;09/10/2022;5;0,136;R
ES0021000004465414FF;09/10/2022;6;0,191;R
ES0021000004465414FF;09/10/2022;7;0,156;R
ES0021000004465414FF;09/10/2022;8;0,205;R
ES0021000004465414FF;09/10/2022;9;0,183;R
ES0021000004465414FF;09/10/2022;10;0,244;R
ES0021000004465414FF;09/10/2022;11;0,485;R
ES0021000004465414FF;09/10/2022;12;0,562;R
ES0021000004465414FF;09/10/2022;13;1,645;R
ES0021000004465414FF;09/10/2022;14;0,742;R
ES0021000004465414FF;09/10/2022;15;0,52;R
ES0021000004465414FF;09/10/2022;16;0,427;R
ES0021000004465414FF;09/10/2022;17;0,463;R
ES0021000004465414FF;09/10/2022;18;0,523;R
ES0021000004465414FF;09/10/2022;19;0,489;R
ES0021000004465414FF;09/10/2022;20;0,603;R
ES0021000004465414FF;09/10/2022;21;1,128;R
ES0021000004465414FF;09/10/2022;22;0,813;R
ES0021000004465414FF;09/10/2022;23;0,708;R
ES0021000004465414FF;09/10/2022;24;0,395;R
ES0021000004465414FF;10/10/2022;1;0,326;R
ES0021000004465414FF;10/10/2022;2;0,274;R
ES0021000004465414FF;10/10/2022;3;0,1;R
ES0021000004465414FF;10/10/2022;4;0,114;R
ES0021000004465414FF;10/10/2022;5;0,138;R
ES0021000004465414FF;10/10/2022;6;0,209;R
ES0021000004465414FF;10/10/2022;7;0,351;R
ES0021000004465414FF;10/10/2022;8;0,245;R
ES0021000004465414FF;10/10/2022;9;0,127;R
ES0021000004465414FF;10/10/2022;10;0,112;R
ES0021000004465414FF;10/10/2022;11;0,28;R
ES0021000004465414FF;10/10/2022;12;0,289;R
ES0021000004465414FF;10/10/2022;13;0,259;R
ES0021000004465414FF;10/10/2022;14;0,277;R
ES0021000004465414FF;10/10/2022;15;0,934;R
ES0021000004465414FF;10/10/2022;16;0,493;R
ES0021000004465414FF;10/10/2022;17;0,424;R
ES0021000004465414FF;10/10/2022;18;0,338;R
ES0021000004465414FF;10/10/2022;19;0,852;R
ES0021000004465414FF;10/10/2022;20;1,256;R
ES0021000004465414FF;10/10/2022;21;1,236;R
ES0021000004465414FF;10/10/2022;22;0,715;R
ES0021000004465414FF;10/10/2022;23;0,774;R
ES0021000004465414FF;10/10/2022;24;0,578;R
ES0021000004465414FF;11/10/2022;1;0,368;R
ES0021000004465414FF;11/10/2022;2;0,297;R
ES0021000004465414FF;11/10/2022;3;0,141;R
ES0021000004465414FF;11/10/2022;4;0,109;R
ES0021000004465414FF;11/10/2022;5;0,13;R
ES0021000004465414FF;11/10/2022;6;0,133;R
ES0021000004465414FF;11/10/2022;7;0,311;R
ES0021000004465414FF;11/10/2022;8;0,281;R
ES0021000004465414FF;11/10/2022;9;0,256;R
ES0021000004465414FF;11/10/2022;10;0,249;R
ES0021000004465414FF;11/10/2022;11;0,452;R
ES0021000004465414FF;11/10/2022;12;0,657;R
ES0021000004465414FF;11/10/2022;13;0,987;R
ES0021000004465414FF;11/10/2022;14;0,469;R
ES0021000004465414FF;11/10/2022;15;0,359;R
ES0021000004465414FF;11/10/2022;16;0,468;R
ES0021000004465414FF;11/10/2022;17;0,354;R
ES0021000004465414FF;11/10/2022;18;0,488;R
ES0021000004465414FF;11/10/2022;19;0,55;R
ES0021000004465414FF;11/10/2022;20;0,497;R
ES0021000004465414FF;11/10/2022;21;0,584;R
ES0021000004465414FF;11/10/2022;22;0,757;R
ES0021000004465414FF;11/10/2022;23;0,598;R
ES0021000004465414FF;11/10/2022;24;0,57;R
ES0021000004465414FF;12/10/2022;1;0,393;R
ES0021000004465414FF;12/10/2022;2;0,142;R
ES0021000004465414FF;12/10/2022;3;0,139;R
ES0021000004465414FF;12/10/2022;4;0,12;R
ES0021000004465414FF;12/10/2022;5;0,096;R
ES0021000004465414FF;12/10/2022;6;0,127;R
ES0021000004465414FF;12/10/2022;7;0,11;R
ES0021000004465414FF;12/10/2022;8;0,118;R
ES0021000004465414FF;12/10/2022;9;0,106;R
ES0021000004465414FF;12/10/2022;10;0,252;R
ES0021000004465414FF;12/10/2022;11;0,536;R
ES0021000004465414FF;12/10/2022;12;1,08;R
ES0021000004465414FF;12/10/2022;13;1,401;R
ES0021000004465414FF;12/10/2022;14;1,544;R
ES0021000004465414FF;12/10/2022;15;0,982;R
ES0021000004465414FF;12/10/2022;16;0,839;R
ES0021000004465414FF;12/10/2022;17;1,497;R
ES0021000004465414FF;12/10/2022;18;1,068;R
ES0021000004465414FF;12/10/2022;19;0,898;R
ES0021000004465414FF;12/10/2022;20;0,612;R
ES0021000004465414FF;12/10/2022;21;0,848;R
ES0021000004465414FF;12/10/2022;22;0,98;R
ES0021000004465414FF;12/10/2022;23;0,658;R
ES0021000004465414FF;12/10/2022;24;0,355;R
ES0021000004465414FF;13/10/2022;1;0,303;R
ES0021000004465414FF;13/10/2022;2;0,175;R
ES0021000004465414FF;13/10/2022;3;0,108;R
ES0021000004465414FF;13/10/2022;4;0,123;R
ES0021000004465414FF;13/10/2022;5;0,117;R
ES0021000004465414FF;13/10/2022;6;0,117;R
ES0021000004465414FF;13/10/2022;7;0,775;R
ES0021000004465414FF;13/10/2022;8;0,189;R
ES0021000004465414FF;13/10/2022;9;0,155;R
ES0021000004465414FF;13/10/2022;10;0,234;R
ES0021000004465414FF;13/10/2022;11;0,314;R
ES0021000004465414FF;13/10/2022;12;0,542;R
ES0021000004465414FF;13/10/2022;13;0,573;R
ES0021000004465414FF;13/10/2022;14;0,394;R
ES0021000004465414FF;13/10/2022;15;0,363;R
ES0021000004465414FF;13/10/2022;16;0,408;R
ES0021000004465414FF;13/10/2022;17;0,383;R
ES0021000004465414FF;13/10/2022;18;0,781;R
ES0021000004465414FF;13/10/2022;19;0,776;R
ES0021000004465414FF;13/10/2022;20;0,918;R
ES0021000004465414FF;13/10/2022;21;0,793;R
ES0021000004465414FF;13/10/2022;22;1,181;R
ES0021000004465414FF;13/10/2022;23;0,854;R
ES0021000004465414FF;13/10/2022;24;0,708;R
ES0021000004465414FF;14/10/2022;1;0,592;R
ES0021000004465414FF;14/10/2022;2;0,373;R
ES0021000004465414FF;14/10/2022;3;0,141;R
ES0021000004465414FF;14/10/2022;4;0,113;R
ES0021000004465414FF;14/10/2022;5;0,092;R
ES0021000004465414FF;14/10/2022;6;0,126;R
ES0021000004465414FF;14/10/2022;7;0,122;R
ES0021000004465414FF;14/10/2022;8;0,198;R
ES0021000004465414FF;14/10/2022;9;0,213;R
ES0021000004465414FF;14/10/2022;10;0,147;R
ES0021000004465414FF;14/10/2022;11;0,871;R
ES0021000004465414FF;14/10/2022;12;0,748;R
ES0021000004465414FF;14/10/2022;13;0,286;R
ES0021000004465414FF;14/10/2022;14;0,56;R
ES0021000004465414FF;14/10/2022;15;1,264;R
ES0021000004465414FF;14/10/2022;16;0,845;R
ES0021000004465414FF;14/10/2022;17;0,713;R
ES0021000004465414FF;14/10/2022;18;0,664;R
ES0021000004465414FF;14/10/2022;19;0,413;R
ES0021000004465414FF;14/10/2022;20;0,672;R
ES0021000004465414FF;14/10/2022;21;0,765;R
ES0021000004465414FF;14/10/2022;22;0,641;R
ES0021000004465414FF;14/10/2022;23;0,864;R
ES0021000004465414FF;14/10/2022;24;0,65;R
ES0021000004465414FF;15/10/2022;1;0,461;R
ES0021000004465414FF;15/10/2022;2;0,256;R
ES0021000004465414FF;15/10/2022;3;0,18;R
ES0021000004465414FF;15/10/2022;4;0,16;R
ES0021000004465414FF;15/10/2022;5;0,093;R
ES0021000004465414FF;15/10/2022;6;0,088;R
ES0021000004465414FF;15/10/2022;7;0,148;R
ES0021000004465414FF;15/10/2022;8;0,11;R
ES0021000004465414FF;15/10/2022;9;0,249;R
ES0021000004465414FF;15/10/2022;10;0,415;R
ES0021000004465414FF;15/10/2022;11;0,563;R
ES0021000004465414FF;15/10/2022;12;0,656;R
ES0021000004465414FF;15/10/2022;13;0,95;R
ES0021000004465414FF;15/10/2022;14;2,225;R
ES0021000004465414FF;15/10/2022;15;1,394;R
ES0021000004465414FF;15/10/2022;16;0,771;R
ES0021000004465414FF;15/10/2022;17;0,501;R
ES0021000004465414FF;15/10/2022;18;0,358;R
ES0021000004465414FF;15/10/2022;19;0,499;R
ES0021000004465414FF;15/10/2022;20;0,451;R
ES0021000004465414FF;15/10/2022;21;0,351;R
ES0021000004465414FF;15/10/2022;22;0,233;R
ES0021000004465414FF;15/10/2022;23;0,203;R
ES0021000004465414FF;15/10/2022;24;0,24;R
ES0021000004465414FF;16/10/2022;1;0,258;R
